23060269897367470010591066|2015-07-27
75350486191861737701186833|2015-07-28
30735388338906516184502098|2015-07-29
15631776687943301880678486|2015-07-30
16286016921298603769678346|2015-07-31
21889171688140668058882254|2015-08-03
64289940353227189489326511|2015-08-04
21302399773405363947999806|2015-08-04
03487317534961667211414417|2015-08-04
43389161745679140365869418|2015-08-05
02775844460264643960800505|2015-08-05
05648599329132925730482125|2015-08-06
98515209243183880733608706|2015-08-07
67440840552867492502906923|2015-08-07
58223533128507911818203866|2015-08-07
45594788043355522782248001|2015-08-09
37251284408142771021951260|2015-08-09
91565683966473689332025301|2015-08-10
00938524033246009367819833|2015-08-11
62828312379787151762694103|2015-08-12
86984815238195320814728002|2015-08-12
98112333534543936470301693|2015-08-17
58642717321847050984018125|2015-08-17
62218673793339264069168225|2015-08-17
08387976513822405522304222|2015-08-19
35995296653368524035638234|2015-08-20
51932867758576586853490480|2015-08-20
49253681643954585311434003|2015-08-21
30229728059705611347807653|2015-08-22
58171228181652915804735243|2015-08-23
06969369201506998031649308|2015-08-23
50106880630440463969170288|2015-08-24
67257392597175124405609190|2015-08-24
24497779986028039770173560|2015-08-24
17065948588856905389524050|2015-08-24
73974200132389470064862010|2015-08-26
86332645803808434923099366|2015-08-26
14455240995281218319095789|2015-08-28
79698714578246811944513252|2015-08-29
67023200317922437924646394|2015-08-29
99003723846615069176810321|2015-09-01
65285000448932880479332769|2015-09-01
75447843602887522054020858|2015-09-01
12811314605187301070300764|2015-09-03
96486952202194295036305663|2015-09-03
74630291936014398993092407|2015-09-03
32649185909914668835845580|2015-09-05
82526937640878333440019366|2015-09-07
32902872321934557144901520|2015-09-09
94333822176161414633098220|2015-09-10
51344419168829350062134676|2015-09-10
73659051901831582271073966|2015-09-11
42388787284560671759164094|2015-09-13
58414238987260492778967544|2015-09-13
73127461077769226301334461|2015-09-14
30226052933421797028963887|2015-09-14
14207533119257987968254956|2015-09-15
40002960269715474662413070|2015-09-16
88992904067713592851064894|2015-09-16
73930611708956981867647388|2015-09-18
00144414024502644835025971|2015-09-18
20106648214586133160732599|2015-09-18
83630507356385396105057245|2015-09-18
49466928422683408918357915|2015-09-20
58847413717551447470522561|2015-09-20
17815435905976309320057837|2015-09-22
93373025281745383066847295|2015-09-24
65720423849990326924237290|2015-09-26
74283603310769899903584525|2015-09-26
20810032391305792446965088|2015-09-30
01829319281350688367018565|2015-09-30
81029790958540164776555488|2015-10-02
87310814347499874440200386|2015-10-02
91230743809951866219654262|2015-10-03
15084750802192664332235495|2015-10-03
09226145458624094349326710|2015-10-04
62221310331397732227222667|2015-10-05
78319559602286862890134186|2015-10-06
19851938819210252637308583|2015-10-06
64295214915818132705855454|2015-10-07
92359020180315468735020938|2015-10-07
35769542854011408264325542|2015-10-08
42661098278671123455311789|2015-10-08
70620248274423604310912551|2015-10-09
99792512904356838141194067|2015-10-14
68205424558782063564896325|2015-10-14
87486014123655353792311420|2015-10-16
12112566501747803107325754|2015-10-17
37205429272553660617927110|2015-10-17
60790162812577572218688067|2015-10-18
85745638336251873331652071|2015-10-19
34847924387636632740472633|2015-10-20
75116504618241443457070154|2015-10-20
54488336829911348303342069|2015-10-21
35727278840625383625683097|2015-10-22
22784636664333650695769599|2015-10-23
42400374008868117343358429|2015-10-24
96205434015444215287311412|2015-10-25
29919629601777161975226710|2015-10-26
66002739631003321218170667|2015-10-26
59911591663476578501591887|2015-10-26
95049041327693699810517170|2015-10-28
34019107552687999672161148|2015-10-29
08283230588464981343619118|2015-10-29
82505156724255148468902394|2015-10-30
47097139419033404467660730|2015-10-31
48424001375982849290926567|2015-11-01
28048242572516119785649523|2015-11-01
45809315558998663555248606|2015-11-01
09745956221981533151236486|2015-11-02
69338069502585199791683431|2015-11-03
79152131557983633828620242|2015-11-03
82954634310604145336228038|2015-11-03
66783561305470449585252602|2015-11-03
46490132971915019774620072|2015-11-04
41538637828858534489084538|2015-11-04
90704343732902081188552527|2015-11-04
97745380282733947650985208|2015-11-05
38525380790542271962889237|2015-11-05
38878301689485906675085431|2015-11-05
86870107819557672718550371|2015-11-06
87393072714801255771853815|2015-11-06
81744724894457594965938909|2015-11-06
85046860692175460358828842|2015-11-07
13551323275349283177681842|2015-11-07
47932761902378258451812279|2015-11-08
02278544333780940131496768|2015-11-10
63543335376752327360523373|2015-11-11
46007682628662399282000523|2015-11-12
04186700182500817019489833|2015-11-14
69425710811077887463727593|2015-11-16
91327003357699757532729280|2015-11-17
67568895837790682962997128|2015-11-18
06669483790366334077845481|2015-11-18
71974269153251265700717309|2015-11-19
20739399875883982379829875|2015-11-20
30732227188012041664177014|2015-11-22
65826788252876439442656690|2015-11-22
69574244377611820855939123|2015-11-24
48033608186032320676776005|2015-11-24
55382486792796615499605592|2015-11-24
29982019866097246029893638|2015-11-27
99724622629529351680064506|2015-11-28
36407468515198717753355008|2015-11-28
84026822460648238448527134|2015-11-30
72367787220246279752994588|2015-12-02
72863574255451996386529210|2015-12-03
12086677169868543378957943|2015-12-05
36192559828431862004297878|2015-12-05
03829014152534720615859494|2015-12-09
49400352091370477958053073|2015-12-12
23820379033758821144915105|2015-12-12
73649260398123158714363239|2015-12-15
97070654629441307547327461|2015-12-15
73371713074162892455702543|2015-12-17
91718101264964629741260873|2015-12-17
23985471306383971825074004|2015-12-17
78154913405581499520384624|2015-12-18
21967335049641712541740675|2015-12-21
13460177670200578868325853|2015-12-23
93036350326899115514544187|2015-12-24
00240531530242259441597757|2015-12-26
93007951237744719831642957|2015-12-26
93287514282767861463837525|2015-12-28
82213038964775577235248820|2015-12-29
49589786295405134262775618|2015-12-29
65137973885720252460201972|2015-12-30
39172700752349081491979928|2015-12-30
80120766659059752742328937|2015-12-31
35432595080194877334851068|2015-12-31
75799532199410742388303158|2016-01-01
28386846568789009171875936|2016-01-01
80298896901220781022729180|2016-01-02
37501886890343658947466881|2016-01-03
05241857556756504392577585|2016-01-03
42462218824862368142232123|2016-01-04
59759028839842879681585989|2016-01-04
88208123935312970865795678|2016-01-04
65210760603122233659679511|2016-01-04
55685780957273521784444596|2016-01-04
69873833245968244694985682|2016-01-04
07329146139808222705982143|2016-01-06
82786015950717845793033370|2016-01-07
68803333567126833456339074|2016-01-08
61923550251182177894706592|2016-01-08
26305509687047217319754897|2016-01-08
03205836479440988482226126|2016-01-10
85167494536038046222601299|2016-01-11
16352138413134806304203439|2016-01-11
05650779987469419071978148|2016-01-12
23305821786048651645578071|2016-01-14
97490049698628337567122763|2016-01-14
55710863005958392027880633|2016-01-15
32796465736601185343763060|2016-01-15
95267455398167917829371898|2016-01-16
59563034609458031981550300|2016-01-18
00649750544645999537992797|2016-01-19
71636583707334907705686978|2016-01-19
83214655727811637999586973|2016-01-21
73449471851982152725696863|2016-01-22
26510552638751542809344709|2016-01-23
58137660725023709677621829|2016-01-25
34569534011614121660564025|2016-01-26
78850383901321231391146774|2016-01-27
62896835778982241306542502|2016-01-28
30525387798610903078997511|2016-01-28
41157731846846412623660177|2016-01-29
83478088275023750411436999|2016-01-30
06866990431908922090445541|2016-02-01
59249730849073817476629565|2016-02-02
62629411290385831121214413|2016-02-03
92378281455338311373564114|2016-02-03
69597178582532325686541711|2016-02-05
91627677903993273735261626|2016-02-05
63598637628349925843207851|2016-02-06
79883864740210928374434977|2016-02-07
13208824442299172245101245|2016-02-07
56895954582835130688497661|2016-02-10
32582329860789674367368661|2016-02-11
73694616723125089347534751|2016-02-11
64500927989759123041197716|2016-02-14
46582752742284193377853006|2016-02-15
01903184537777857010026178|2016-02-16
35837471776110021959682581|2016-02-16
43763518334861994547415869|2016-02-17
19429292541931600638954335|2016-02-20
52433396372294148225687064|2016-02-21
27600012856891280582691466|2016-02-21
59227752973026392880990997|2016-02-22
15697040836009330105161981|2016-02-24
56630272662788181085609417|2016-02-24
29883652814332004827436560|2016-02-26
23750796993855629041699583|2016-02-27
74727011847708754625020353|2016-02-28
30676336675764054800505937|2016-02-29
23765292694226623729800138|2016-03-01
21657647049298082867957041|2016-03-01
11083744838990597941016439|2016-03-01
64829817327200939345481024|2016-03-01
63796840246893314994434774|2016-03-02
39905048261883735774658732|2016-03-03
08391881166559741981811924|2016-03-03
08670778353748206226612023|2016-03-04
20709635812223151857966502|2016-03-05
34665524362796291710822405|2016-03-06
78078897579949924754299211|2016-03-07
27250244791862585583353262|2016-03-08
12012477244507727817778098|2016-03-09
84858394345940144281816889|2016-03-11
70517275202662127529744700|2016-03-12
34381271691365485511441716|2016-03-12
08388660958150294398910539|2016-03-12
34892900429961514665229345|2016-03-13
87545153822238402492352280|2016-03-15
28857643730773340883361996|2016-03-15
75662535417610186732394134|2016-03-15
90859750485071373205919107|2016-03-16
50878740201993457987085777|2016-03-17
80986805261560337077023647|2016-03-17
02276080026949864746909323|2016-03-19
82107283499268597042467335|2016-03-19
03342721975903342783446481|2016-03-21
58866048792898886800284688|2016-03-21
71300576545123591132648382|2016-03-21
47962964465349170651670778|2016-03-22
18504729488541683835053061|2016-03-22
21508366555797151138615883|2016-03-24
10965556429909869699420418|2016-03-24
80807645639120092068582833|2016-03-24
26974426063202001382034879|2016-03-25
59082947255047474499694686|2016-03-25
74456848464027750838298581|2016-03-27
77829630829902743442462721|2016-03-27
02863147242999641912413842|2016-03-29
73373071096176843211258399|2016-03-29
01858118827917544014877288|2016-03-30
33634406874486827080182598|2016-03-30
63504329475435123323602265|2016-03-31
50007347495901182766886442|2016-04-01
88067830783750687872459605|2016-04-01
75246995493995373527558181|2016-04-01
17445540272549547093345426|2016-04-02
01444086084026389955910701|2016-04-03
71759452570167245874827296|2016-04-04
32494538443432613859734613|2016-04-04
53267318819804223438579262|2016-04-04
29660686736774065299929892|2016-04-04
14776629171510873790960371|2016-04-05
83544984550661492214233473|2016-04-05
04682113846027153308773250|2016-04-07
28234278913284418970365622|2016-04-07
07711948963668414077794845|2016-04-09
53005474337361374147570158|2016-04-12
99817399352030129501701905|2016-04-15
28930718413453230005261255|2016-04-16
33962320094190683696779371|2016-04-17
49496955923444928406206700|2016-04-18
67157858534794534097182851|2016-04-18
14468211013159121210204743|2016-04-19
74400251015904926351510463|2016-04-19
72574388989372951900034898|2016-04-19
41624331915211512152236708|2016-04-20
29972378106748890704584305|2016-04-21
78433030098486265065832131|2016-04-22
65906635279663940964572488|2016-04-22
20359710322723676918620883|2016-04-23
05693149174305604240026523|2016-04-24
71114889241670413429919117|2016-04-24
12729126682459341066336405|2016-04-24
87943836557030988381041245|2016-04-26
25775642032000017887799101|2016-04-26
63838705398344992220488510|2016-04-26
46422396929711612925477116|2016-04-27
54055057305683881083489325|2016-04-28
47835601975852911428748098|2016-04-28
44492004735050575156775894|2016-04-28
81820938453427573077383808|2016-05-03
43232188391268795975091075|2016-05-04
57935377891334342952419396|2016-05-04
56441385004487797994983283|2016-05-05
46007481917419903168378438|2016-05-05
03461676587938531858032527|2016-05-08
57687094826267777549122588|2016-05-08
90176714075847589971042134|2016-05-08
78047779349328702828030879|2016-05-09
25385941297720804494097407|2016-05-09
88737383819274474511956825|2016-05-10
75801457237951038533204071|2016-05-11
24745418130072852108940532|2016-05-11
96337045008318256829805180|2016-05-12
24810004519499183311544083|2016-05-13
24440160023099172974848952|2016-05-13
79145618311604518736097733|2016-05-14
42574246199403383779135656|2016-05-16
94092062496232480754648609|2016-05-16
04472291628423115854090761|2016-05-17
29751493529846300204905755|2016-05-18
03029025617827109923152013|2016-05-19
74658879580793286756166315|2016-05-20
95671200562657016425318018|2016-05-20
25493421266442403782341611|2016-05-21
12677528439863657355578247|2016-05-21
31895809875075822779077826|2016-05-22
22566403846321495133160594|2016-05-22
39710307954016203238650459|2016-05-25
94561219085670442704552558|2016-05-26
76303963050187292448300437|2016-05-26
45536252917308833212204767|2016-05-27
28248296883031783626300310|2016-05-28
73231945189816558308079380|2016-06-02
63023473727817482002357470|2016-06-03
48610285581468231463022247|2016-06-03
13450953911615054107282230|2016-06-04
46942959383578670550200235|2016-06-04
05194938648849396515791599|2016-06-05
74393517311490970592634213|2016-06-05
66074789015249995631058329|2016-06-05
12556061225234859039577577|2016-06-08
93663961524881619898344044|2016-06-08
26884592318827120643274617|2016-06-09
82690510332136581723033598|2016-06-09
76130276778510220616726956|2016-06-10
23146059935699226341235538|2016-06-10
35971563034666161111776435|2016-06-10
73259042580905852836333921|2016-06-12
36628029525618978091515082|2016-06-12
23589054129917557806710047|2016-06-13
00027658023322390524754616|2016-06-14
91457236555629372162763104|2016-06-14
50420830185286802027734417|2016-06-14
12641899033756047208323302|2016-06-15
44747773960039723225672020|2016-06-15
64181400360382239072144674|2016-06-17
82959005598829916705346959|2016-06-18
28475297434630528393433358|2016-06-18
90180289485261859830044875|2016-06-24
52338521189476477838507201|2016-06-24
38849311472339968865263015|2016-06-26
47948603384488842507138821|2016-06-26
58494641690978388991287994|2016-06-26
61298190408082755051013957|2016-06-26
40851663878964044435022878|2016-06-27
77387520272869046210564938|2016-06-27
23925433617589500848000227|2016-06-27
54228278783251798725898235|2016-06-28
43485959697814286681000351|2016-06-28
04782945110522910087869475|2016-06-28
39547517282523482607431551|2016-06-29
03768453853447295526787691|2016-06-29
12260905532104700438585701|2016-06-29
34477447505971948998798308|2016-06-30
57175727458924015895835334|2016-06-30
30264570105670903244134881|2016-06-30
32507449223504281823975339|2016-07-03
58236270703772764294936476|2016-07-03
81187528248300625924033359|2016-07-04
18066273970855256897931575|2016-07-04
10538790715603902227637613|2016-07-05
54867539646180366626659530|2016-07-05
25652261911678315062409987|2016-07-06
15650264235658986142616124|2016-07-06
43870384977322638319293128|2016-07-06
56648967861481219715652744|2016-07-09
36020957720855024781460021|2016-07-09
23279874278573071705580147|2016-07-09
77228284569921450833127395|2016-07-12
94660302467191091912808571|2016-07-13
70791185458873247327287441|2016-07-14
02946151309628158541394019|2016-07-17
14225414441731164666144730|2016-07-17
92418976845157686921069578|2016-07-17
85100732004024090344186236|2016-07-18
95524431703760818937386982|2016-07-18
70261682293039968286682492|2016-07-25
26769330029670283540578285|2016-07-27
73841142656263807144933604|2016-07-27
80400034313973523418705317|2016-07-28
49300407295358971847228152|2016-07-28
76849615578240744868019339|2016-07-30
04475737115843448541353495|2016-07-30
73874327090030114420126124|2016-07-31
80356830786967770171674373|2016-08-01
07968482242527492870824023|2016-08-03
52367943203613579650895339|2016-08-03
25056175910555462309552366|2016-08-06
84873826884259866502771394|2016-08-07
56264218562726598050016722|2016-08-07
78718244819425571786583481|2016-08-07
80813140492707614226854967|2016-08-07
44284147120939476126619049|2016-08-08
38660326852304693935083587|2016-08-09
80201077642447164251513891|2016-08-09
76837140347392157290674816|2016-08-10
84607111518052009038971613|2016-08-11
63597368583627424198531282|2016-08-11
91156144273667592893629613|2016-08-11
50501750555941343632939416|2016-08-12
68366715128220046124147979|2016-08-12
66715210301238608868503795|2016-08-12
10316159318077127414852518|2016-08-14
87168120458806293720510777|2016-08-15
04420126926720671424221026|2016-08-17
40908326810093947231445528|2016-08-17
72712961738983543937739894|2016-08-17
26410554385720307231896861|2016-08-18
62837676027895380272450037|2016-08-19
92708037800006966881468345|2016-08-19
32391749595396926931500286|2016-08-19
10448447731004056936634832|2016-08-20
61400896707369119923204213|2016-08-22
11942628810265532510191507|2016-08-22
39327507908238315630753472|2016-08-22
52060736932519934775056482|2016-08-23
72253427935289041490258186|2016-08-27
62691207411676372587436409|2016-08-29
10774663390197024689888452|2016-08-30
01010378232065959576954903|2016-08-30
96772046809430661645935308|2016-09-01
41623543115809536671184714|2016-09-01
48876244095414551204810654|2016-09-04
56689311084070627429573216|2016-09-05
01036355298394775133593199|2016-09-06
39657121328778782687723071|2016-09-07
51716948733543904780000896|2016-09-08
60266497308623194596538492|2016-09-08
30532150424331018004630935|2016-09-09
88505283809250493195290230|2016-09-10
78112915484837179524653157|2016-09-12
91683444187894545611949879|2016-09-14
57571962259132504772782645|2016-09-15
88858391311563049654799873|2016-09-15
42331213599481606826768592|2016-09-15
08192548166709624929975792|2016-09-15
19413575855172851361294048|2016-09-18
93409824883341261685930845|2016-09-18
42628016347902822245214886|2016-09-18
00262687209509323269321915|2016-09-19
50821013088612406267245412|2016-09-19
90664217870581732553339877|2016-09-22
83724227999503341822665612|2016-09-23
26395061941614773021813878|2016-09-23
85765424254184895565693563|2016-09-26
57482998420503211088450747|2016-09-26
57161727351259210635838914|2016-09-26
34715677636182943509983436|2016-09-27
39667232132701189459761040|2016-10-01
75572383392080553676902303|2016-10-01
69605076932139145212304543|2016-10-02
89181884248723805255526422|2016-10-04
01337857965492882306778549|2016-10-08
84609578811225672201863145|2016-10-09
19653020989817096199495233|2016-10-09
29392958119733714565999625|2016-10-10
82072649906041485374507863|2016-10-13
64726031728922390953204582|2016-10-15
49298938623441719126014771|2016-10-18
96723446329278635328488265|2016-10-19
93328456258502867836227881|2016-10-19
70479889402936624223665668|2016-10-19
54512299741162011640133889|2016-10-20
45821155783787033241691319|2016-10-21
67373117936825066672074539|2016-10-22
07127659004764178352197299|2016-10-24
34335234551019435711024662|2016-10-24
90939520056183240010756909|2016-10-26
01802852153299264344539400|2016-10-26
66206795223298613026359963|2016-10-27
65342577589390137211613159|2016-10-28
18276973804998618280877457|2016-10-29
73312161366052315510210290|2016-10-29
20880832655596930545085803|2016-10-29
74433803836063918191656964|2016-10-29
43623972315227252009297436|2016-10-30
46215317214498845959246983|2016-10-30
11303609774906761781273143|2016-11-01
19321254539598429851276207|2016-11-01
08047250758147467094636982|2016-11-01
09160800877806103449863749|2016-11-03
24069490494308738485269388|2016-11-04
96917053736422848586448500|2016-11-07
29947839356121914224092343|2016-11-08
23288191559254429628969801|2016-11-09
35488059657826444515283901|2016-11-09
23849622279418407793865286|2016-11-10
49962883621601854475193779|2016-11-11
27359238875728128196864991|2016-11-12
74502943985835247811938977|2016-11-13
71825116515702999406156126|2016-11-13
63787864123676217251196008|2016-11-13
30778836428625836464037745|2016-11-13
89875498694432177497328163|2016-11-13
59517278647008109135504080|2016-11-14
15965462523766985594893041|2016-11-14
40921032918314577114251461|2016-11-14
18251173414968279540670153|2016-11-18
83265779663526848620190114|2016-11-19
77254030386895047028805633|2016-11-19
67123256177925237899094174|2016-11-20
71089001575575332691653972|2016-11-20
91626159835402072619424254|2016-11-20
06706742808689840035363925|2016-11-21
11668517822570915991122351|2016-11-22
62750027738990771067495751|2016-11-22
28761681233666283389868956|2016-11-22
74831534332180029726654244|2016-11-24
71933247549119351137985821|2016-11-24
32878212547634819544007169|2016-11-26
39811985546558871436069850|2016-11-26
96737878201963824977943517|2016-11-26
63429274904215995666116681|2016-11-27
52995378458766478544795382|2016-11-27
36979496430894818530381687|2016-11-28
09356118773610516646756458|2016-11-29
85461144170417821529773595|2016-11-29
64262548728531401723343597|2016-11-30
86050457660863448006668259|2016-11-30
82820599003393928649635793|2016-12-01
57027569462034889225370426|2016-12-01
15992628025753955660430092|2016-12-03
78112340008453588647429396|2016-12-03
96020866567550943823511912|2016-12-07
85151105133410762697633184|2016-12-07
48939173229383838298438895|2016-12-08
36510601539034272951614564|2016-12-08
44471950068736433502272526|2016-12-09
25306420979684088875257913|2016-12-10
86173480697869548183033789|2016-12-10
63714298363570663415227643|2016-12-13
59277114966994329095315436|2016-12-13
62415789387772564441032746|2016-12-13
26201415539406642048141393|2016-12-16
13687238320154474616215158|2016-12-16
06572197907652265781038834|2016-12-18
63007928634435060134858966|2016-12-19
